person_id;trip_index;preceding_activity_index;following_activity_index;departure_time;arrival_time;preceding_purpose;following_purpose;is_first;is_last
1650837;0;0;1;27674.0;28514.0;home;education;True;False
1650837;1;1;2;62174.0;62714.0;education;home;False;False
1650837;2;2;3;69374.0;75674.0;home;leisure;False;True
1650838;0;0;1;59823.0;63423.0;home;leisure;True;False
1650838;1;1;2;68823.0;72423.0;leisure;home;False;True
1650839;0;0;1;19096.0;26296.0;home;work;True;False
1650839;1;1;2;62296.0;71296.0;work;home;False;True
1662237;0;0;1;31743.0;32943.0;home;work;True;False
1662237;1;1;2;66843.0;67743.0;work;home;False;True
1663473;0;0;1;29940.0;30060.0;home;education;True;False
1663473;1;1;2;57240.0;57540.0;education;home;False;True
1663474;0;0;1;27876.0;28176.0;home;other;True;False
1663474;1;1;2;28476.0;28776.0;other;work;False;False
1663474;2;2;3;43176.0;43476.0;work;other;False;False
1663474;3;3;4;43776.0;44076.0;other;home;False;False
1663474;4;4;5;47676.0;47976.0;home;other;False;False
1663474;5;5;6;48276.0;48576.0;other;work;False;False
1663474;6;6;7;62976.0;63276.0;work;other;False;False
1663474;7;7;8;63576.0;63876.0;other;home;False;True
1663475;0;0;1;33607.0;34207.0;home;shop;True;False
1663475;1;1;2;36847.0;37207.0;shop;home;False;False
1663475;2;2;3;55207.0;55807.0;home;shop;False;False
1663475;3;3;4;60307.0;61507.0;shop;home;False;True
1663824;0;0;1;31201.0;32101.0;home;shop;True;False
1663824;1;1;2;32341.0;32461.0;shop;work;False;False
1663824;2;2;3;44401.0;44581.0;work;home;False;False
1663824;3;3;4;51001.0;51301.0;home;work;False;False
1663824;4;4;5;68401.0;69001.0;work;shop;False;False
1663824;5;5;6;73201.0;73501.0;shop;home;False;True
1665149;0;0;1;25580.0;25880.0;home;work;True;False
1665149;1;1;2;47180.0;47360.0;work;home;False;False
1665149;2;2;3;57980.0;58160.0;home;work;False;False
1665149;3;3;4;68780.0;68960.0;work;home;False;True
1665417;0;0;1;79707.0;80607.0;home;leisure;True;False
1665417;1;1;2;80907.0;81507.0;leisure;home;False;True
1671405;0;0;1;37445.0;37745.0;home;shop;True;True
1672422;0;0;1;25303.0;26503.0;home;education;True;False
1672422;1;1;2;42403.0;43903.0;education;leisure;False;False
1672422;2;2;3;53503.0;55003.0;leisure;shop;False;False
1672422;3;3;4;58303.0;60403.0;shop;home;False;True
1672423;0;0;1;21807.0;23607.0;home;education;True;False
1672423;1;1;2;59607.0;61407.0;education;home;False;True
1672424;0;0;1;32993.0;33293.0;home;education;True;False
1672424;1;1;2;62993.0;63293.0;education;home;False;True
1672425;0;0;1;39230.0;39650.0;home;shop;True;False
1672425;1;1;2;44150.0;44630.0;shop;home;False;False
1672425;2;2;3;53630.0;54110.0;home;shop;False;False
1672425;3;3;4;55370.0;55850.0;shop;shop;False;False
1672425;4;4;5;57650.0;57770.0;shop;other;False;False
1672425;5;5;6;57950.0;58250.0;other;home;False;True
1672464;0;0;1;31172.0;31352.0;home;leisure;True;False
1672464;1;1;2;41072.0;41252.0;leisure;home;False;False
1672464;2;2;3;50972.0;51152.0;home;leisure;False;False
1672464;3;3;4;58172.0;58352.0;leisure;home;False;False
1672464;4;4;5;60572.0;60872.0;home;shop;False;False
1672464;5;5;6;62672.0;62972.0;shop;leisure;False;False
1672464;6;6;7;66572.0;66752.0;leisure;home;False;True
1672465;0;0;1;57124.0;58024.0;home;shop;True;False
1672465;1;1;2;60604.0;61924.0;shop;home;False;True
1672482;0;0;1;22826.0;24026.0;home;work;True;False
1672482;1;1;2;70226.0;72626.0;work;home;False;True
1675263;0;0;1;43662.0;44562.0;home;work;True;False
1675263;1;1;2;74262.0;75462.0;work;home;False;True
1675264;0;0;1;23807.0;25607.0;home;work;True;False
1675264;1;1;2;58607.0;60407.0;work;home;False;True
1675265;0;0;1;27802.0;30502.0;home;work;True;False
1675265;1;1;2;55042.0;55702.0;work;work;False;False
1675265;2;2;3;55882.0;56602.0;work;work;False;False
1675265;3;3;4;65002.0;67402.0;work;home;False;True
1675266;0;0;1;31103.0;31643.0;home;work;True;False
1675266;1;1;2;68003.0;68543.0;work;home;False;False
1675266;2;2;3;71603.0;71843.0;home;leisure;False;False
1675266;3;3;4;73403.0;73643.0;leisure;home;False;True
1676982;0;0;1;29823.0;30423.0;home;education;True;False
1676982;1;1;2;41223.0;41823.0;education;home;False;False
1676982;2;2;3;61023.0;61623.0;home;leisure;False;False
1676982;3;3;4;75423.0;76023.0;leisure;home;False;True
1676983;0;0;1;30710.0;32810.0;home;work;True;False
1676983;1;1;2;35810.0;36710.0;work;work;False;False
1676983;2;2;3;42110.0;43010.0;work;work;False;False
1676983;3;3;4;49910.0;51110.0;work;work;False;False
1676983;4;4;5;69110.0;71210.0;work;home;False;True
1680831;0;0;1;35605.0;37705.0;home;shop;True;False
1680831;1;1;2;38605.0;40705.0;shop;home;False;True
1680832;0;0;1;36441.0;37341.0;home;shop;True;False
1680832;1;1;2;40641.0;41541.0;shop;home;False;False
1680832;2;2;3;49041.0;49641.0;home;leisure;False;False
1680832;3;3;4;57441.0;58041.0;leisure;home;False;True
1686088;0;0;1;26879.0;27179.0;home;shop;True;False
1686088;1;1;2;27479.0;27779.0;shop;home;False;False
1686088;2;2;3;27899.0;28199.0;home;work;False;False
1686088;3;3;4;43679.0;44579.0;work;other;False;False
1686088;4;4;5;45479.0;47579.0;other;home;False;False
1686088;5;5;6;49079.0;49379.0;home;work;False;False
1686088;6;6;7;69179.0;69479.0;work;home;False;False
1686088;7;7;8;72179.0;72479.0;home;other;False;False
1686088;8;8;9;72539.0;72839.0;other;home;False;False
1686088;9;9;10;78179.0;78479.0;home;other;False;False
1686088;10;10;11;78779.0;79079.0;other;home;False;True
1686089;0;0;1;23703.0;25503.0;home;work;True;False
1686089;1;1;2;34803.0;35703.0;work;work;False;False
1686089;2;2;3;44403.0;45003.0;work;leisure;False;False
1686089;3;3;4;48003.0;48903.0;leisure;work;False;False
1686089;4;4;5;65403.0;66303.0;work;home;False;False
1686089;5;5;6;70803.0;72303.0;home;leisure;False;False
1686089;6;6;7;81603.0;82503.0;leisure;home;False;True
1686091;0;0;1;54936.0;57036.0;home;work;True;False
1686091;1;1;2;69336.0;71436.0;work;home;False;True
1686694;0;0;1;31797.0;33597.0;home;work;True;False
1686694;1;1;2;64197.0;65997.0;work;home;False;True
1687789;0;0;1;31656.0;32556.0;home;work;True;False
1687789;1;1;2;44556.0;44796.0;work;leisure;False;False
1687789;2;2;3;47496.0;48036.0;leisure;home;False;False
1687789;3;3;4;50136.0;50796.0;home;work;False;False
1687789;4;4;5;68316.0;69096.0;work;home;False;False
1687789;5;5;6;70896.0;71316.0;home;other;False;False
1687789;6;6;7;71376.0;71736.0;other;home;False;False
1687789;7;7;8;75696.0;75996.0;home;other;False;False
1687789;8;8;9;76056.0;76416.0;other;home;False;True
1688599;0;0;1;25358.0;27158.0;home;work;True;False
1688599;1;1;2;60158.0;61958.0;work;home;False;True
1688600;0;0;1;28217.0;28817.0;home;work;True;False
1688600;1;1;2;39917.0;40517.0;work;home;False;False
1688600;2;2;3;50717.0;52517.0;home;shop;False;False
1688600;3;3;4;53117.0;54917.0;shop;other;False;False
1688600;4;4;5;57917.0;59117.0;other;shop;False;False
1688600;5;5;6;61517.0;63317.0;shop;home;False;True
1688989;0;0;1;18091.0;18391.0;home;education;True;False
1688989;1;1;2;27991.0;28291.0;education;leisure;False;False
1688989;2;2;3;31591.0;31891.0;leisure;home;False;False
1688989;3;3;4;32491.0;32791.0;home;education;False;False
1688989;4;4;5;39691.0;39991.0;education;home;False;False
1688989;5;5;6;47791.0;48091.0;home;education;False;False
1688989;6;6;7;68491.0;68791.0;education;home;False;True
1688990;0;0;1;31761.0;32121.0;home;education;True;False
1688990;1;1;2;43881.0;44241.0;education;home;False;False
1688990;2;2;3;51261.0;51681.0;home;education;False;False
1688990;3;3;4;63561.0;63921.0;education;home;False;False
1688990;4;4;5;64161.0;64461.0;home;shop;False;False
1688990;5;5;6;66261.0;66561.0;shop;home;False;True
1689207;0;0;1;28455.0;30255.0;home;other;True;False
1689207;1;1;2;30375.0;32955.0;other;work;False;False
1689207;2;2;3;43755.0;48255.0;work;work;False;False
1689207;3;3;4;62655.0;65055.0;work;home;False;True
1689208;0;0;1;51543.0;52443.0;home;leisure;True;False
1689208;1;1;2;65943.0;66843.0;leisure;home;False;True
1689210;0;0;1;49093.0;49993.0;home;other;True;False
1689210;1;1;2;57193.0;57253.0;other;shop;False;False
1689210;2;2;3;58093.0;58993.0;shop;home;False;True
1690074;0;0;1;26351.0;26951.0;home;education;True;False
1690074;1;1;2;41951.0;42551.0;education;home;False;False
1690074;2;2;3;48851.0;49751.0;home;education;False;False
1690074;3;3;4;59951.0;60551.0;education;home;False;True
1691870;0;0;1;35493.0;36393.0;home;shop;True;False
1691870;1;1;2;37293.0;38193.0;shop;home;False;True
1691871;0;0;1;31512.0;32712.0;home;shop;True;False
1691871;1;1;2;36012.0;37512.0;shop;home;False;True
1692738;0;0;1;25988.0;27788.0;home;work;True;False
1692738;1;1;2;42188.0;44288.0;work;work;False;False
1692738;2;2;3;51188.0;53888.0;work;leisure;False;False
1692738;3;3;4;60188.0;61988.0;leisure;work;False;False
1692738;4;4;5;72968.0;75488.0;work;home;False;True
1693738;0;0;1;34428.0;35328.0;home;work;True;False
1693738;1;1;2;67128.0;67728.0;work;shop;False;False
1693738;2;2;3;68028.0;68328.0;shop;home;False;True
1696961;0;0;1;24528.0;26328.0;home;work;True;False
1696961;1;1;2;57528.0;59328.0;work;home;False;True
1697843;0;0;1;36335.0;37235.0;home;shop;True;False
1697843;1;1;2;38135.0;39035.0;shop;home;False;True
1697844;0;0;1;66650.0;67850.0;home;leisure;True;False
1697844;1;1;2;77450.0;78650.0;leisure;home;False;True
1700867;0;0;1;27711.0;28911.0;home;leisure;True;False
1700867;1;1;2;36111.0;36711.0;leisure;leisure;False;False
1700867;2;2;3;42111.0;42711.0;leisure;home;False;False
1700867;3;3;4;47511.0;48111.0;home;leisure;False;False
1700867;4;4;5;56511.0;57111.0;leisure;other;False;False
1700867;5;5;6;57231.0;57711.0;other;home;False;False
1700867;6;6;7;65511.0;66111.0;home;other;False;False
1700867;7;7;8;66411.0;67011.0;other;home;False;True
1707739;0;0;1;28249.0;28729.0;home;work;True;False
1707739;1;1;2;45829.0;46129.0;work;home;False;False
1707739;2;2;3;51109.0;51469.0;home;work;False;False
1707739;3;3;4;56989.0;57349.0;work;other;False;False
1707739;4;4;5;57769.0;57949.0;other;work;False;False
1707739;5;5;6;58189.0;58489.0;work;work;False;False
1707739;6;6;7;61189.0;62089.0;work;shop;False;False
1707739;7;7;8;62989.0;63409.0;shop;home;False;True
1707740;0;0;1;36997.0;37597.0;home;shop;True;False
1707740;1;1;2;37897.0;43597.0;shop;shop;False;False
1707740;2;2;3;43657.0;44497.0;shop;home;False;False
1707740;3;3;4;54997.0;56797.0;home;leisure;False;False
1707740;4;4;5;72997.0;73597.0;leisure;leisure;False;False
1707740;5;5;6;73597.0;74197.0;leisure;home;False;True
1711116;0;0;1;25238.0;27038.0;home;work;True;False
1711116;1;1;2;41438.0;43538.0;work;work;False;False
1711116;2;2;3;50438.0;53138.0;work;leisure;False;False
1711116;3;3;4;59438.0;61238.0;leisure;work;False;False
1711116;4;4;5;72218.0;74738.0;work;home;False;True
1711841;0;0;1;28396.0;30196.0;home;work;True;False
1711841;1;1;2;66196.0;68896.0;work;home;False;True
1714426;0;0;1;25646.0;27446.0;home;education;True;False
1714426;1;1;2;64346.0;66146.0;education;home;False;True
1715084;0;0;1;30598.0;30838.0;home;home;True;False
1715084;1;1;2;31198.0;31618.0;home;leisure;False;False
1715084;2;2;3;32038.0;32398.0;leisure;leisure;False;False
1715084;3;3;4;33118.0;33418.0;leisure;home;False;False
1715084;4;4;5;36358.0;37138.0;home;shop;False;False
1715084;5;5;6;39298.0;40078.0;shop;home;False;False
1715084;6;6;7;42178.0;43678.0;home;leisure;False;False
1715084;7;7;8;58078.0;58978.0;leisure;leisure;False;False
1715084;8;8;9;59758.0;59998.0;leisure;other;False;False
1715084;9;9;10;60838.0;61018.0;other;home;False;False
1715084;10;10;11;61198.0;61798.0;home;other;False;False
1715084;11;11;12;62698.0;63958.0;other;home;False;True
1715420;0;0;1;31659.0;32079.0;home;work;True;False
1715420;1;1;2;34659.0;35559.0;work;work;False;False
1715420;2;2;3;44559.0;45459.0;work;work;False;False
1715420;3;3;4;46359.0;46779.0;work;home;False;False
1715420;4;4;5;51759.0;52179.0;home;work;False;False
1715420;5;5;6;62559.0;63159.0;work;work;False;False
1715420;6;6;7;67959.0;68859.0;work;work;False;False
1715420;7;7;8;70659.0;71079.0;work;home;False;True
1715422;0;0;1;30339.0;31179.0;home;education;True;False
1715422;1;1;2;64839.0;65379.0;education;home;False;False
1715422;2;2;3;72039.0;78339.0;home;leisure;False;True
1716978;0;0;1;36173.0;38273.0;home;shop;True;False
1716978;1;1;2;39173.0;41273.0;shop;home;False;True
1718304;0;0;1;19448.0;20348.0;home;work;True;False
1718304;1;1;2;28448.0;30248.0;work;work;False;False
1718304;2;2;3;48248.0;49148.0;work;home;False;False
1718304;3;3;4;57248.0;57848.0;home;work;False;False
1718304;4;4;5;69848.0;71048.0;work;home;False;True
1719270;0;0;1;28755.0;28875.0;home;other;True;False
1719270;1;1;2;28935.0;30555.0;other;other;False;False
1719270;2;2;3;30615.0;30675.0;other;work;False;False
1719270;3;3;4;45315.0;45495.0;work;leisure;False;False
1719270;4;4;5;48915.0;49155.0;leisure;work;False;False
1719270;5;5;6;66615.0;68055.0;work;home;False;True
1719884;0;0;1;30476.0;31076.0;home;other;True;False
1719884;1;1;2;31376.0;31676.0;other;leisure;False;False
1719884;2;2;3;34076.0;39476.0;leisure;shop;False;False
1719884;3;3;4;54776.0;55976.0;shop;leisure;False;False
1719884;4;4;5;58376.0;58976.0;leisure;other;False;False
1719884;5;5;6;59576.0;60176.0;other;home;False;True
1720462;0;0;1;50636.0;51536.0;home;other;True;False
1720462;1;1;2;58736.0;58796.0;other;shop;False;False
1720462;2;2;3;59636.0;60536.0;shop;home;False;True
1720806;0;0;1;49003.0;49603.0;home;leisure;True;False
1720806;1;1;2;54703.0;55303.0;leisure;home;False;True
1720807;0;0;1;27505.0;28405.0;home;education;True;False
1720807;1;1;2;59905.0;60805.0;education;home;False;True
1720808;0;0;1;33840.0;35640.0;home;other;True;False
1720808;1;1;2;39240.0;39540.0;other;shop;False;False
1720808;2;2;3;40140.0;41040.0;shop;shop;False;False
1720808;3;3;4;41640.0;41940.0;shop;home;False;True
1721611;0;0;1;25478.0;26078.0;home;work;True;False
1721611;1;1;2;34478.0;35078.0;work;home;False;False
1721611;2;2;3;47978.0;49178.0;home;home;False;False
1721611;3;3;4;49478.0;49778.0;home;other;False;False
1721611;4;4;5;50078.0;50378.0;other;home;False;False
1721611;5;5;6;58778.0;59378.0;home;other;False;False
1721611;6;6;7;59978.0;60278.0;other;other;False;False
1721611;7;7;8;60878.0;61478.0;other;home;False;False
1721611;8;8;9;62378.0;62678.0;home;other;False;False
1721611;9;9;10;64178.0;64778.0;other;home;False;False
1721611;10;10;11;68678.0;69278.0;home;shop;False;False
1721611;11;11;12;69878.0;70478.0;shop;home;False;True
1721612;0;0;1;32539.0;33739.0;home;leisure;True;False
1721612;1;1;2;41239.0;43039.0;leisure;home;False;False
1721612;2;2;3;61039.0;62239.0;home;leisure;False;False
1721612;3;3;4;66439.0;67639.0;leisure;home;False;True
1721909;0;0;1;31297.0;33097.0;home;work;True;False
1721909;1;1;2;63697.0;65497.0;work;home;False;True
1722315;0;0;1;32897.0;33797.0;home;work;True;False
1722315;1;1;2;40097.0;40997.0;work;home;False;False
1722315;2;2;3;50897.0;52097.0;home;work;False;False
1722315;3;3;4;58097.0;59597.0;work;home;False;False
1722315;4;4;5;61697.0;61997.0;home;work;False;False
1722315;5;5;6;65297.0;65597.0;work;home;False;True
1723514;0;0;1;47961.0;49161.0;home;leisure;True;False
1723514;1;1;2;59961.0;61761.0;leisure;home;False;True
1726666;0;0;1;30970.0;31330.0;home;education;True;False
1726666;1;1;2;43090.0;43450.0;education;home;False;False
1726666;2;2;3;50470.0;50890.0;home;education;False;False
1726666;3;3;4;62770.0;63130.0;education;home;False;False
1726666;4;4;5;63370.0;63670.0;home;shop;False;False
1726666;5;5;6;65470.0;65770.0;shop;home;False;True
1727081;0;0;1;39601.0;39901.0;home;leisure;True;False
1727081;1;1;2;45601.0;46801.0;leisure;education;False;False
1727081;2;2;3;65401.0;66601.0;education;education;False;False
1727081;3;3;4;66901.0;67201.0;education;home;False;True
1728093;0;0;1;29883.0;31683.0;home;work;True;False
1728093;1;1;2;64083.0;65883.0;work;home;False;True
1730026;0;0;1;23804.0;24104.0;home;work;True;False
1730026;1;1;2;45704.0;46004.0;work;home;False;False
1730026;2;2;3;48704.0;49004.0;home;work;False;False
1730026;3;3;4;70904.0;71204.0;work;home;False;False
1730026;4;4;5;79904.0;81104.0;home;leisure;False;True
1731507;0;0;1;28827.0;29247.0;home;work;True;False
1731507;1;1;2;31827.0;32727.0;work;work;False;False
1731507;2;2;3;41727.0;42627.0;work;work;False;False
1731507;3;3;4;43527.0;43947.0;work;home;False;False
1731507;4;4;5;48927.0;49347.0;home;work;False;False
1731507;5;5;6;59727.0;60327.0;work;work;False;False
1731507;6;6;7;65127.0;66027.0;work;work;False;False
1731507;7;7;8;67827.0;68247.0;work;home;False;True
1733789;0;0;1;29785.0;29845.0;home;shop;True;False
1733789;1;1;2;29965.0;30085.0;shop;home;False;False
1733789;2;2;3;64885.0;65185.0;home;shop;False;False
1733789;3;3;4;67585.0;67885.0;shop;home;False;True
1733790;0;0;1;51821.0;52421.0;home;work;True;False
1733790;1;1;2;57221.0;58121.0;work;home;False;True
1733791;0;0;1;32869.0;33469.0;home;work;True;False
1733791;1;1;2;63769.0;64369.0;work;home;False;True
1733792;0;0;1;23840.0;24140.0;home;work;True;False
1733792;1;1;2;43940.0;44240.0;work;home;False;False
1733792;2;2;3;50240.0;50540.0;home;work;False;False
1733792;3;3;4;59240.0;59540.0;work;home;False;False
1733792;4;4;5;68240.0;69140.0;home;leisure;False;False
1733792;5;5;6;78140.0;79040.0;leisure;home;False;True
1734226;0;0;1;43131.0;43971.0;home;work;True;False
1734226;1;1;2;65331.0;66111.0;work;home;False;True
1734227;0;0;1;28241.0;38141.0;leisure;home;True;False
1734227;1;1;2;42641.0;43061.0;home;work;False;False
1734227;2;2;3;66041.0;66641.0;work;home;False;True
1735758;0;0;1;27907.0;29107.0;home;leisure;True;False
1735758;1;1;2;36307.0;36907.0;leisure;leisure;False;False
1735758;2;2;3;42307.0;42907.0;leisure;home;False;False
1735758;3;3;4;47707.0;48307.0;home;leisure;False;False
1735758;4;4;5;56707.0;57307.0;leisure;other;False;False
1735758;5;5;6;57427.0;57907.0;other;home;False;False
1735758;6;6;7;65707.0;66307.0;home;other;False;False
1735758;7;7;8;66607.0;67207.0;other;home;False;True
1737980;0;0;1;34802.0;35102.0;home;work;True;False
1737980;1;1;2;42002.0;42602.0;work;leisure;False;False
1737980;2;2;3;47402.0;48002.0;leisure;work;False;False
1737980;3;3;4;65402.0;66002.0;work;home;False;True
1738364;0;0;1;31377.0;31557.0;home;other;True;False
1738364;1;1;2;31617.0;31737.0;other;other;False;False
1738364;2;2;3;41577.0;41757.0;other;other;False;False
1738364;3;3;4;42057.0;42177.0;other;home;False;False
1738364;4;4;5;47337.0;47457.0;home;other;False;False
1738364;5;5;6;47577.0;48357.0;other;work;False;False
1738364;6;6;7;81177.0;82017.0;work;home;False;True
1740883;0;0;1;29595.0;34995.0;home;work;True;False
1740883;1;1;2;64695.0;67695.0;work;home;False;True
1741200;0;0;1;25280.0;27080.0;home;work;True;False
1741200;1;1;2;42680.0;42860.0;work;shop;False;False
1741200;2;2;3;43880.0;44060.0;shop;work;False;False
1741200;3;3;4;59480.0;61280.0;work;other;False;False
1741200;4;4;5;61340.0;61580.0;other;home;False;True
1746370;0;0;1;29735.0;29855.0;home;work;True;False
1746370;1;1;2;31535.0;31835.0;work;work;False;False
1746370;2;2;3;38735.0;39035.0;work;home;False;False
1746370;3;3;4;47735.0;47855.0;home;work;False;False
1746370;4;4;5;54935.0;55115.0;work;home;False;False
1746370;5;5;6;58535.0;58715.0;home;work;False;False
1746370;6;6;7;60335.0;60635.0;work;home;False;False
1746370;7;7;8;62135.0;62435.0;home;other;False;False
1746370;8;8;9;63035.0;63215.0;other;home;False;False
1746370;9;9;10;66335.0;66635.0;home;work;False;False
1746370;10;10;11;68435.0;68735.0;work;home;False;True
1746371;0;0;1;63440.0;63860.0;home;shop;True;False
1746371;1;1;2;65540.0;66140.0;shop;home;False;True
