household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
784342;315550901;31555;31;76;all;all;1;3;2725.0;1933338
885724;315551502;31555;31;76;some;some;1;3;2387.5;1964866
34375;091820000;09182;09;76;all;none;1;0;3040.259767932438;417002
134329;111830000;11183;11;76;some;none;1;0;2294.6926889706024;475218
140371;112140000;11214;11;76;some;none;1;0;2027.4971454918275;476440
434026;313950105;31395;31;76;all;none;2;0;3066.0;1837924
506466;314060000;31406;31;76;all;none;3;0;3315.8158268830516;1855030
856155;315552304;31555;31;76;some;none;1;0;5629.5;1955735
929169;315552402;31555;31;76;all;none;2;0;3621.0;1978402
940950;320760000;32076;32;76;all;none;1;0;2753.354728848959;1981212
976627;322540000;32254;32;76;all;none;2;0;3869.671064327404;1988348
1010384;324440000;32444;32;76;some;none;1;0;5490.6982028353195;1995086
1020046;320130101;32013;32;76;all;none;1;0;3091.0;1997967
1038436;810630000;81063;81;76;all;none;2;0;3486.8055159176192;6359122
1153108;810040603;81004;81;76;all;none;1;0;557.0;6384704
1181565;810650205;81065;81;76;all;none;1;0;2256.0;6393243
1236695;821120102;82112;82;76;all;none;1;0;1728.0;6407896
1258627;821110000;82111;82;76;some;none;1;0;2616.7203745153283;6412840
1309673;821210401;82121;82;76;all;none;2;0;2650.5;6424985
1319794;821210401;82121;82;76;some;none;2;0;2498.0;6428184
12595;091040000;09104;09;76;all;none;1;0;1233.6142613881009;412671
17975;091250000;09125;09;76;all;none;2;0;1700.4103215776954;413755
21377;091220102;09122;09;76;all;none;3;0;3555.0;414430
26832;091500000;09150;09;76;all;none;1;0;1763.2443081087608;415506
47143;092430000;09243;09;76;all;none;2;0;4342.531907589347;419570
62711;093120000;09312;09;76;all;none;2;0;751.9539780421508;422724
147674;112580000;11258;11;76;all;none;3;0;3668.1312215116122;477894
159937;113010000;11301;11;76;all;none;1;0;1630.2504248977316;480345
247924;112620603;11262;11;76;all;none;2;0;2454.0;503503
322360;315060103;31506;31;76;some;none;1;0;6070.0;1814089
349661;311500000;31150;31;76;all;none;2;0;1810.5;1820832
429902;312930000;31293;31;76;all;none;1;0;2367.237016319364;1836970
441235;313950103;31395;31;76;some;none;1;0;5892.0;1839742
506056;314330105;31433;31;76;some;none;1;0;4885.5;1854950
627387;315570107;31557;31;76;all;none;1;0;739.0;1886490
632643;311570104;31157;31;76;all;none;2;0;3454.5;1888063
642683;315240000;31524;31;76;all;none;2;0;3049.1291152155704;1890743
724280;315554007;31555;31;76;some;none;1;0;3358.5;1914539
934656;320240000;32024;32;76;all;none;2;0;3069.9503428456796;1979947
940979;320760000;32076;32;76;all;none;1;0;1167.3395568653013;1981218
955303;321430000;32143;32;76;all;none;1;0;1582.278464079297;1984062
961563;321760000;32176;32;76;all;none;2;0;999.202678892108;1985303
965947;321320101;32132;32;76;all;none;2;0;2457.0;1986194
969473;322130000;32213;32;76;all;none;1;0;1488.9539272374473;1986914
980351;322690000;32269;32;76;some;none;1;0;4446.415785432007;1989093
990447;321600102;32160;32;76;all;none;1;0;2220.0;1991095
992617;323130000;32313;32;76;all;none;1;0;1957.7326643560864;1991523
993884;323240000;32324;32;76;all;none;3;0;2494.715719505838;1991778
1011068;324570000;32457;32;76;some;none;3;0;6737.640734908402;1995223
1014337;320130202;32013;32;76;some;none;1;0;2259.0;1996176
1038344;810620000;81062;81;76;some;none;1;0;4421.777342789236;6359103
1048790;810900000;81090;81;76;all;none;1;0;1600.6877521201172;6361219
1049860;810970000;81097;81;76;all;none;2;0;3546.3916004676166;6361436
1067403;811250000;81125;81;76;all;none;2;0;2174.7165911914944;6366095
1070725;811050101;81105;81;76;all;none;2;0;2250.0;6367060
1079442;811450000;81145;81;76;all;none;2;0;3474.0;6368856
1083552;811640000;81164;81;76;all;none;2;0;2063.0443273659707;6369689
1114711;812200000;81220;81;76;all;none;3;0;2628.0;6376484
1115026;812200000;81220;81;76;all;none;2;0;2307.0;6376549
1142579;812880000;81288;81;76;some;none;1;0;3934.666445709524;6382033
1145595;812940000;81294;81;76;all;none;2;0;1733.0953989016507;6382649
1148985;810040702;81004;81;76;all;none;1;0;687.0;6383374
1160130;810040803;81004;81;76;all;none;2;0;1020.0;6386949
1167877;810040803;81004;81;76;all;none;1;0;627.0;6389473
1171381;810040102;81004;81;76;all;none;1;0;233.0;6390601
1172041;810040801;81004;81;76;all;none;2;0;780.0;6390805
1176724;810600101;81060;81;76;all;none;2;0;3016.5;6392165
1181628;810650602;81065;81;76;all;none;2;0;3153.0;6393264
1198891;810650401;81065;81;76;all;none;1;0;1699.0;6398731
1210366;820080000;82008;82;76;all;none;1;0;1998.3991216215852;6401828
1231288;820440000;82044;82;76;all;none;1;0;1733.3947631449735;6406696
1232023;820480000;82048;82;76;all;none;1;0;1519.1996150254358;6406846
1236177;821120105;82112;82;76;all;none;2;0;3304.5;6407734
1250630;820940000;82094;82;76;some;none;1;0;1953.774525962787;6411244
1254595;820990000;82099;82;76;some;none;1;0;3582.885691030567;6412033
1267413;821250000;82125;82;76;all;none;2;0;2149.5;6414594
1269667;821320000;82132;82;76;all;none;2;0;1842.3721807100105;6415045
1272149;821340000;82134;82;76;all;none;2;0;3091.5;6415542
1273947;821360000;82136;82;76;all;none;2;0;2853.881600605757;6415900
1282436;821670000;82167;82;76;all;none;2;0;3475.832964860633;6417600
1295632;821210701;82121;82;76;all;none;3;0;4814.0;6420548
1302823;821210104;82121;82;76;all;none;1;0;910.0;6422810
1316007;821210701;82121;82;76;all;none;1;0;2141.0;6427012
12666;091050000;09105;09;76;all;all;1;2;2451.381628762384;412685
164600;113150000;11315;11;76;all;all;2;2;3178.6863091266387;481276
179916;113790102;11379;11;76;all;all;2;2;2763.0;484338
252856;112620303;11262;11;76;all;all;1;2;1565.0;505060
336349;311130105;31113;31;76;some;some;2;2;5796.0;1817737
476361;314240103;31424;31;76;some;some;2;2;356.5;1847644
539260;314730000;31473;31;76;all;all;1;2;1999.4210603879305;1861794
993418;323190000;32319;32;76;all;some;2;2;6247.066692442594;1991685
12757;091050000;09105;09;76;all;all;1;3;1641.060612927662;412704
14726;091140000;09114;09;76;all;all;2;3;362.37177314921826;413105
167391;113270000;11327;11;76;some;all;1;3;2114.393946736679;481836
357021;311620000;31162;31;76;all;all;2;3;4947.704871777373;1822338
395012;311690101;31169;31;76;all;all;3;3;7488.0;1829990
469892;313520000;31352;31;76;all;all;1;3;1892.1967965387971;1846153
591585;314950000;31495;31;76;all;all;2;3;2284.9745590338816;1876333
600521;310440104;31044;31;76;all;all;2;3;3642.0;1878595
781547;315552501;31555;31;76;all;all;1;3;894.0;1932435
1201688;811630102;81163;81;76;all;all;1;3;1167.0;6399602
1218594;820250000;82025;82;76;some;all;2;3;3802.006347142461;6403465
17923;091240000;09124;09;76;some;some;2;3;2162.108994531043;413745
103710;110980000;11098;11;76;all;some;2;3;3841.8142670527377;467968
107632;111060101;11106;11;76;all;all;1;3;716.8000000000001;468765
145830;112540000;11254;11;76;none;all;0;3;505.9732651199564;477527
170341;113510000;11351;11;76;none;all;0;3;1763.4544480321147;482425
177657;113600000;11360;11;76;all;all;1;3;3789.0360883508315;483886
188089;113960000;11396;11;76;none;all;0;3;1649.4981451976905;485959
190903;114090000;11409;11;76;all;all;3;3;2419.5132884778936;486526
201195;110690201;11069;11;76;none;all;0;3;2212.0;488675
205823;110690403;11069;11;76;none;all;0;3;2512.5;490141
235650;112620206;11262;11;76;some;some;1;3;6528.900000000001;499554
350283;310220101;31022;31;76;all;all;1;3;343.2;1820961
380752;312050000;31205;31;76;all;all;3;3;5225.400000000001;1827143
408928;312650000;31265;31;76;some;some;1;3;2439.3634448393736;1832753
415552;312730000;31273;31;76;all;some;2;3;6960.126691744148;1834084
423706;312840000;31284;31;76;all;some;2;3;3042.620642287155;1835729
425119;312870000;31287;31;76;some;all;1;3;5328.929952857246;1836011
474101;314240101;31424;31;76;all;all;1;3;1144.0;1847042
487219;314240105;31424;31;76;all;all;3;3;838.8000000000001;1850678
503608;313960000;31396;31;76;some;some;1;3;1550.1999999999998;1854462
521781;314450000;31445;31;76;all;some;2;3;3714.9;1858087
537445;314620000;31462;31;76;none;all;0;3;8203.969633802322;1861353
550767;314900000;31490;31;76;some;all;1;3;5144.400000000001;1864534
610439;314460101;31446;31;76;none;all;0;3;2258.0;1881448
627277;315570104;31557;31;76;all;some;2;3;1683.6;1886458
635641;315570108;31557;31;76;all;all;1;3;830.4000000000001;1888979
662597;315555902;31555;31;76;all;some;2;3;2005.5;1895241
684640;315550901;31555;31;76;none;all;0;3;919.0;1902164
702845;315552302;31555;31;76;some;all;1;3;3726.0;1907863
708612;315551001;31555;31;76;none;all;0;3;1997.0;1909700
812342;315555702;31555;31;76;all;some;2;3;6306.3;1942023
812485;315552401;31555;31;76;some;some;1;3;7586.4;1942067
842742;315551102;31555;31;76;some;all;1;3;6012.0;1951566
862141;315555301;31555;31;76;none;all;0;3;2080.0;1957581
878395;315552001;31555;31;76;none;all;0;3;2271.0;1962626
907990;315552802;31555;31;76;some;all;1;3;4550.400000000001;1971868
914362;315553201;31555;31;76;none;all;0;3;2236.0;1973845
966059;322080000;32208;32;76;all;all;2;3;3461.4;1986219
966146;321320101;32132;32;76;some;some;1;3;3084.9;1986237
1029400;810330000;81033;81;76;all;all;1;3;1798.7754330825328;6357315
1132349;812710102;81271;81;76;all;some;2;3;2809.8;6379995
1134038;812690000;81269;81;76;all;some;2;3;693.2170001144228;6380328
1165888;810040304;81004;81;76;none;all;0;3;276.0;6388823
1182398;810650702;81065;81;76;all;some;2;3;220.39999999999998;6393501
1208321;820020000;82002;82;76;all;some;2;3;3877.145595219707;6401422
1220654;820290000;82029;82;76;all;some;3;3;3925.1288388923213;6403874
1224679;820330106;82033;82;76;all;some;2;3;195.49999999999997;6404985
1256788;821080000;82108;82;76;some;some;1;3;3840.468205197777;6412466
1309000;821210405;82121;82;76;some;some;1;3;3502.8;6424769
1337111;315840000;31584;31;76;none;all;0;3;2064.0;8147379
12767;091050000;09105;09;76;all;all;1;1;842.2108099770712;412706
218558;110690501;11069;11;76;some;some;1;1;3010.5;494160
255572;310080000;31008;31;76;some;some;2;1;5843.0604862872215;1798648
424491;312850000;31285;31;76;all;some;2;1;2090.384493584784;1835885
512587;314180000;31418;31;76;all;some;2;1;2573.7478479921656;1856247
530026;314510102;31451;31;76;some;some;1;1;2864.4;1859734
712634;315551702;31555;31;76;some;some;1;1;6010.2;1910898
980989;322790000;32279;32;76;all;all;1;1;2288.400307517983;1989222
67692;092250104;09225;09;76;all;some;2;2;2149.2000000000003;423879
92205;110760104;11076;11;76;some;some;1;2;504.0;465225
134452;111850000;11185;11;76;all;some;2;2;2754.8897393307284;475243
139435;112100000;11210;11;76;all;some;2;2;3056.6292709075697;476248
197351;114290000;11429;11;76;all;some;2;2;676.7561515970747;487831
209774;110690102;11069;11;76;none;all;0;2;1580.0;491391
233808;112620305;11262;11;76;none;all;0;2;2914.5;498988
237249;112620101;11262;11;76;all;some;2;2;8355.9;500064
256177;310170000;31017;31;76;all;some;1;2;2742.304261624544;1798769
280684;310750000;31075;31;76;all;some;2;2;8103.2122966403695;1803730
296977;310690109;31069;31;76;none;all;0;2;1259.0;1807308
398002;311690101;31169;31;76;some;some;2;2;3426.9999999999995;1830577
430982;315260101;31526;31;76;all;some;2;2;1891.8;1837187
453510;313950103;31395;31;76;none;all;0;2;1460.0;1842822
454053;312030101;31203;31;76;all;some;2;2;5061.6;1842955
455566;313950108;31395;31;76;all;some;3;2;3324.6;1843333
475469;311870106;31187;31;76;all;some;2;2;637.2;1847410
562843;314170101;31417;31;76;all;some;2;2;1754.8999999999999;1868110
698405;315554702;31555;31;76;all;some;1;2;1262.4;1906491
732458;315553203;31555;31;76;all;some;1;2;1056.0;1917090
768728;315551602;31555;31;76;none;all;0;2;3318.0;1928419
836383;315551302;31555;31;76;some;some;1;2;2293.2000000000003;1949572
942048;320820000;32082;32;76;all;some;1;2;3818.2018501609296;1981433
1096537;810210101;81021;81;76;none;all;0;2;796.5;6372868
12916;091060000;09106;09;76;all;none;3;0;1941.1865915995395;412737
64032;093240000;09324;09;76;all;none;2;0;2904.0;422990
136369;111970000;11197;11;76;all;none;1;0;2221.592325435481;475634
199442;114300000;11430;11;76;some;none;1;0;2369.873831149902;488254
200012;114300000;11430;11;76;some;none;1;0;540.3758733022942;488369
204996;110690401;11069;11;76;some;none;1;0;2211.0;489876
273225;310500000;31050;31;76;all;none;2;0;3263.250662110163;1802229
297458;310690105;31069;31;76;all;none;1;0;2911.5;1807438
313089;310560102;31056;31;76;some;none;1;0;742.5;1811605
1259010;821130000;82113;82;76;all;none;2;0;1968.2651095497754;6412918
1276160;821430000;82143;82;76;all;none;1;0;1505.370222942745;6416342
1342599;315470102;31547;31;76;none;none;0;0;561.0;8148552
15840;092610101;09261;09;76;all;all;2;2;1551.0;413328
44029;092100000;09210;09;76;some;some;2;2;4017.9238682238633;418943
189459;114050000;11405;11;76;all;all;1;2;2161.316183648489;486235
1006564;324160000;32416;32;76;all;all;2;2;1163.7715056732673;1994322
1096620;810210101;81021;81;76;all;all;2;2;400.5;6372884
1119695;812330000;81233;81;76;all;all;2;2;1759.725095505881;6377492
1219107;820250000;82025;82;76;all;all;1;2;2801.3512763579997;6403566
1249470;820900000;82090;82;76;some;all;1;2;4755.184737034579;6411009
1285375;821720000;82172;82;76;all;all;2;2;3668.0589030730175;6418187
12953;091060000;09106;09;76;all;all;1;3;2197.62001038476;412745
392181;312390000;31239;31;76;all;all;3;3;2301.1415736212684;1829425
406540;312610000;31261;31;76;all;all;2;3;2064.2770679788305;1832279
623149;315570103;31557;31;76;all;all;1;3;2072.0;1885255
851068;315554004;31555;31;76;some;all;1;3;1891.5;1954150
1201690;811630102;81163;81;76;all;all;1;3;1393.0;6399603
13053;091070000;09107;09;76;all;none;1;0;44.8775384009611;412766
27229;091570000;09157;09;76;some;none;1;0;5659.403702596;415584
127915;111700000;11170;11;76;some;none;1;0;1330.5;473603
133031;112060101;11206;11;76;all;none;1;0;2211.0;474924
148347;112630000;11263;11;76;all;none;2;0;2426.2735488559983;478031
153213;112760000;11276;11;76;all;none;2;0;1618.6270570549375;479007
178604;112660103;11266;11;76;all;none;1;0;1328.0;484076
242765;112620504;11262;11;76;all;none;1;0;126.0;501823
250566;112620206;11262;11;76;some;none;1;0;4384.5;504332
937113;320410000;32041;32;76;all;none;2;0;3050.4581930796394;1980440
939254;320640000;32064;32;76;some;none;2;0;2262.5762161384373;1980869
961605;321800000;32180;32;76;all;none;2;0;3102.0066541032106;1985311
1102782;812060000;81206;81;76;all;none;2;0;3348.6908469984883;6374106
1119165;812320000;81232;81;76;all;none;2;0;3650.7287717945123;6377389
30197;091670000;09167;09;76;all;some;2;2;6541.700795315065;416177
106192;110990000;11099;11;76;all;some;1;2;2904.699060313771;468468
143337;112280000;11228;11;76;all;some;2;2;2262.6949063744305;477033
184274;113700000;11370;11;76;all;all;1;2;2813.789498421848;485196
190127;114080000;11408;11;76;all;some;2;2;5798.311225636643;486370
198163;114290000;11429;11;76;all;some;2;2;3946.6209764632717;487998
252527;112620102;11262;11;76;all;some;2;2;1675.8;504956
277656;310650000;31065;31;76;all;some;2;2;2751.141362027455;1803123
327170;315060105;31506;31;76;all;some;2;2;10040.1;1815353
413024;312320101;31232;31;76;all;all;1;2;2478.0;1833576
436852;315470101;31547;31;76;all;some;2;2;5107.2;1838637
530736;314580000;31458;31;76;all;some;1;2;3252.6;1859875
578356;315610106;31561;31;76;all;some;2;2;1812.2;1872363
704806;315555502;31555;31;76;some;some;1;2;4352.0;1908475
1026394;810180000;81018;81;76;some;some;1;2;4609.211560219107;6356719
1174248;810040501;81004;81;76;all;some;2;2;1702.5;6391507
1195389;810650801;81065;81;76;all;some;2;2;1292.4;6397615
33146;091780000;09178;09;76;all;none;2;0;3126.8932244064245;416759
66280;093290000;09329;09;76;all;none;1;0;3698.679909062419;423448
204977;110690302;11069;11;76;some;none;1;0;3592.8;489870
235028;112620303;11262;11;76;none;none;0;0;1058.0;499364
283362;310790000;31079;31;76;some;none;1;0;3878.9090125966413;1804264
334043;315060101;31506;31;76;none;none;0;0;1795.0;1817129
589471;314920000;31492;31;76;all;none;2;0;4995.1119184548925;1875795
652457;315730000;31573;31;76;all;none;1;0;1697.2574114521203;1892701
714106;315551801;31555;31;76;all;none;2;0;2668.5;1911359
1180646;810600101;81060;81;76;none;none;0;0;4803.0;6392946
31854;091740000;09174;09;76;all;some;3;1;6935.02390502035;416503
47050;092400000;09240;09;76;all;some;2;1;2392.4914578759794;419552
91975;110770000;11077;11;76;some;some;1;1;3425.223977824174;465168
186525;113820000;11382;11;76;some;some;1;1;3893.5802254306464;485644
305672;310690109;31069;31;76;some;some;1;1;4400.0;1809622
331125;311360000;31136;31;76;all;some;1;1;4224.648014866291;1816375
334108;311130105;31113;31;76;some;some;1;1;4712.400000000001;1817143
364996;311670000;31167;31;76;all;some;2;1;5262.141814755951;1823979
404457;312540000;31254;31;76;all;some;2;1;2678.4;1831862
575426;312820102;31282;31;76;all;some;3;1;1770.9999999999998;1871741
579000;315610105;31561;31;76;all;some;2;1;1549.8;1872569
601776;315130000;31513;31;76;all;some;2;1;2459.369276265283;1878919
950545;321200000;32120;32;76;all;some;1;1;2135.020574260413;1983120
959245;321570000;32157;32;76;all;some;3;1;1134.7020677751052;1984839
990320;323070000;32307;32;76;all;some;2;1;3720.6920714951457;1991070
1039964;810660000;81066;81;76;all;some;1;1;2179.292176844187;6359429
1078882;811450000;81145;81;76;some;some;1;1;4617.0;6368745
1107074;812150000;81215;81;76;all;some;1;1;2604.5011939305014;6374959
1239836;821120105;82112;82;76;all;some;2;1;1994.4;6408851
1320465;821210603;82121;82;76;all;some;2;1;4140.0;6428395
13166;091070000;09107;09;76;all;all;1;2;2163.8183097970327;412790
90761;110700000;11070;11;76;all;all;3;2;1721.0616018840074;464848
97560;110860000;11086;11;76;some;all;1;2;1665.1368467613293;466640
100490;111060102;11106;11;76;all;all;1;2;975.0;467307
112227;111240000;11124;11;76;all;all;2;2;1387.6907456343192;469692
128036;112060103;11206;11;76;all;all;1;2;2607.0;473636
167301;113270000;11327;11;76;all;all;1;2;2789.3150858062695;481819
398568;312480000;31248;31;76;all;all;2;2;2959.5;1830689
424778;312320101;31232;31;76;some;all;1;2;2116.5;1835943
455170;312030101;31203;31;76;all;all;2;2;3897.0;1843224
482395;314240105;31424;31;76;all;all;1;2;588.0;1849335
866384;315553802;31555;31;76;some;some;2;2;1010.0;1958909
895579;315554603;31555;31;76;all;all;1;2;4800.0;1967975
1055471;811160000;81116;81;76;some;all;1;2;2476.048089178864;6362574
1162086;810040601;81004;81;76;all;some;2;2;1060.0;6387597
1237713;821120101;82112;82;76;all;all;1;2;2272.0;6408199
1272533;821340000;82134;82;76;some;all;1;2;2413.5;6415619
13181;091080000;09108;09;76;all;none;3;0;3954.4064566688207;412793
64842;093240000;09324;09;76;all;none;1;0;1910.0;423156
100247;110880000;11088;11;76;all;none;2;0;791.2662169473101;467258
135622;111920000;11192;11;76;some;none;1;0;4608.434488861279;475482
156409;112880000;11288;11;76;all;none;2;0;2707.568174429579;479646
180696;113650000;11365;11;76;all;none;3;0;2810.2515641307623;484488
